order_id,order_sent,order_req,type,sales,customer_id,product_id,perprice,qty,qty_req
TRXINV1G1O0044,2016-01-05,2016-01-05,DO,1HER2,1,2,1549000,5,5
TRXINV1G1O0044,2016-01-05,2016-01-05,DO,1HER2,1,3,2227000,5,5
TRXINV1G1O0044,2016-01-05,2016-01-05,DO,1HER2,1,4,1175000,6,6
TRXINV1G1O0045,2016-01-05,2016-01-05,DO,1HER2,1,5,1564000,5,5
TRXINV1G1O0046,2016-01-05,2016-01-05,DO,1HER2,1,7,3226000,2,2
TRXINV1G1O0046,2016-01-05,2016-01-05,DO,1HER2,1,8,1641000,2,2
TRXINV1G1O0046,2016-01-05,2016-01-05,DO,1HER2,1,6,4121000,2,2
TRXINV1FCO0831,2016-01-06,2015-12-31,DO,1HER2,1,1,1549000,5,5
TRXINVBFCO0076,2016-01-06,2015-12-31,DO,BWAN,188,51,1129000,2,2
TRXINVCFCO0046,2016-01-09,2015-12-31,DO,CABD,193,17,439000,100,100
TRXINVCFCO0046,2016-01-09,2015-12-31,DO,CABD,193,18,439000,100,100
TRXINVCFCO0046,2016-01-09,2015-12-31,DO,CABD,193,19,439000,100,100
TRXINV7G1O0023,2016-01-12,2016-01-11,DO,7SUA,162,25,1918667,5,5
TRXINV7G1O0023,2016-01-12,2016-01-11,DO,7SUA,162,26,1945667,2,2
TRXINV7G1O0023,2016-01-12,2016-01-11,DO,7SUA,162,100,1945667,5,5
TRXINV7G1O0024,2016-01-12,2016-01-11,DO,7SUA,162,23,2013667,5,5
TRXINV7G1O0024,2016-01-12,2016-01-11,DO,7SUA,162,101,2039667,5,5
TRXINV7G1O0024,2016-01-12,2016-01-11,DO,7SUA,162,102,2039667,3,3
TRXINV7G1O0025,2016-01-12,2016-01-11,DO,7SUA,162,50,2953445,2,2
TRXINV7G1O0025,2016-01-12,2016-01-11,DO,7SUA,162,49,2909445,2,2
TRXINV7G1O0025,2016-01-12,2016-01-11,DO,7SUA,162,33,2953445,2,2
TRXINVGFCO0119,2016-01-12,2015-12-31,DO,GFER,212,447,814770,2,2
TRXINVGFCO0119,2016-01-12,2015-12-31,DO,GFER,212,379,315810,3,3
TRXINVGFCO0119,2016-01-12,2015-12-31,DO,GFER,212,441,300960,3,3
TRXINVGFCO0119,2016-01-12,2015-12-31,DO,GFER,212,448,1054350,1,1
TRXINV9G1O0065,2016-01-13,2016-01-13,DO,9SUD,171,378,356000,12,12
TRXINV9G1O0065,2016-01-13,2016-01-13,DO,9SUD,171,12,360000,12,12
TRXINV9G1O0065,2016-01-13,2016-01-13,DO,9SUD,171,59,135000,4,4
TRXINV9G1O0065,2016-01-13,2016-01-13,DO,9SUD,171,114,396000,12,12
TRXINV9G1O0065,2016-01-13,2016-01-13,DO,9SUD,171,361,356000,12,12
TRXINV9G1O0066,2016-01-13,2016-01-13,DO,9SUD,171,177,279000,6,6
TRXINV9G1O0066,2016-01-13,2016-01-13,DO,9SUD,171,11,279000,6,6
TRXINV9G1O0066,2016-01-13,2016-01-13,DO,9SUD,171,18,450000,12,12
TRXINV9G1O0066,2016-01-13,2016-01-13,DO,9SUD,171,176,279000,6,6
TRXINV7G1O0027,2016-01-14,2016-01-12,DO,7SUA,162,15,425000,10,10
TRXINV7G1O0027,2016-01-14,2016-01-12,DO,7SUA,162,18,425000,30,30
TRXINV7G1O0027,2016-01-14,2016-01-12,DO,7SUA,162,16,425000,10,10
TRXINV5G1O0042,2016-01-15,2016-01-12,DO,5YUL,126,8,1675000,10,10
TRXINV5G1O0043,2016-01-15,2016-01-12,DO,5YUL,126,39,1163461,5,5
TRXINV1G1O0552,2016-01-19,2016-01-18,DO,1STA,2,9,1359000,4,4
TRXINV1G1O0552,2016-01-19,2016-01-18,DO,1STA,2,10,647000,6,6
TRXINV1G1O0552,2016-01-19,2016-01-18,DO,1STA,2,11,224000,5,5
TRXINV1G1O0552,2016-01-19,2016-01-18,DO,1STA,2,12,319000,12,12
TRXINV1G1O0553,2016-01-19,2016-01-18,DO,1STA,2,16,396000,10,10
TRXINV1G1O0553,2016-01-19,2016-01-18,DO,1STA,2,15,396000,10,10
TRXINV1G1O0553,2016-01-19,2016-01-18,DO,1STA,2,14,319000,30,30
TRXINV1G1O0553,2016-01-19,2016-01-18,DO,1STA,2,13,319000,16,16
TRXINV1G1O0554,2016-01-19,2016-01-18,DO,1STA,2,17,396000,4,4
TRXINV1G1O0555,2016-01-19,2016-01-18,DO,1STA,2,18,396000,10,10
TRXINV1G1O0555,2016-01-19,2016-01-18,DO,1STA,2,19,396000,20,20
TRXINV1G1O0616,2016-01-20,2016-01-19,DO,1HER2,1,21,1170000,5,5
TRXINV1G1O0616,2016-01-20,2016-01-19,DO,1HER2,1,20,2104000,5,5
TRXINV1G1O0616,2016-01-20,2016-01-19,DO,1HER2,1,3,2227000,5,5
TRXINV1G1O0667,2016-01-20,2016-01-19,DO,1HER2,1,12,351000,10,10
TRXINV1G1O0667,2016-01-20,2016-01-19,DO,1HER2,1,13,351000,10,10
TRXINV1G1O0667,2016-01-20,2016-01-19,DO,1HER2,1,16,436000,7,7
TRXINV1G1O0668,2016-01-20,2016-01-19,DO,1HER2,1,19,436000,6,6
TRXINV1G1O0668,2016-01-20,2016-01-19,DO,1HER2,1,18,436000,7,7
TRXINV1G1O0668,2016-01-20,2016-01-19,DO,1HER2,1,11,250000,15,15
TRXINV1G1O0669,2016-01-20,2016-01-19,DO,1HER2,1,6,4121000,1,1
TRXINV1G1O0669,2016-01-20,2016-01-19,DO,1HER2,1,22,1887000,1,1
TRXINV1G1O0669,2016-01-20,2016-01-19,DO,1HER2,1,23,1887000,1,1
TRXINV1G1O0706,2016-01-20,2016-01-20,DO,1HER2,1,26,1829000,2,2
TRXINV1G1O0706,2016-01-20,2016-01-20,DO,1HER2,1,25,1803000,2,2
TRXINV1G1O0706,2016-01-20,2016-01-20,DO,1HER2,1,24,1803000,2,2
TRXINV1G1O0918,2016-01-25,2016-01-25,DO,1HER2,1,4,1175000,6,6
TRXINV1G1O0918,2016-01-25,2016-01-25,DO,1HER2,1,5,1564000,3,3
TRXINV9G1O0213,2016-01-26,2016-01-26,DO,9SUD,171,10,735000,4,4
TRXINV9G1O0213,2016-01-26,2016-01-26,DO,9SUD,171,56,535000,4,4
TRXINV9G1O0213,2016-01-26,2016-01-26,DO,9SUD,171,59,135000,24,24
TRXINV9G1O0213,2016-01-26,2016-01-26,DO,9SUD,171,121,735000,4,4
TRXINV9G1O0213,2016-01-26,2016-01-26,DO,9SUD,171,57,535000,4,4
TRXINV9G1O0214,2016-01-26,2016-01-26,DO,9SUD,171,79,360000,3,3
TRXINV9G1O0214,2016-01-26,2016-01-26,DO,9SUD,171,329,360000,3,3
TRXINV9G1O0214,2016-01-26,2016-01-26,DO,9SUD,171,99,475000,6,6
TRXINV9G1O0215,2016-01-26,2016-01-26,DO,9SUD,171,74,370000,12,12
TRXINV9G1O0215,2016-01-26,2016-01-26,DO,9SUD,171,417,498000,12,12
TRXINV9G1O0215,2016-01-26,2016-01-26,DO,9SUD,171,13,360000,12,12
TRXINV9G1O0215,2016-01-26,2016-01-26,DO,9SUD,171,276,498000,12,12
TRXINV5G1O0094,2016-01-28,2016-01-22,DO,5YUL,126,388,2111536,10,10
TRXINV5G1O0132,2016-01-28,2016-01-26,DO,5YUL,126,41,1144435,10,10
TRXINV5G1O0133,2016-01-28,2016-01-26,DO,5YUL,126,363,2606000,10,10
TRXINV5G1O0140,2016-01-28,2016-01-26,DO,5YUL,126,388,2111536,5,5
TRXINVBG2O0006,2016-02-01,2016-01-27,DO,BWAN,189,28,2346000,2,2
TRXINVBG2O0006,2016-02-01,2016-01-27,DO,BWAN,189,8,1773000,2,2
TRXINVBG2O0006,2016-02-01,2016-01-27,DO,BWAN,189,61,2042000,2,2
TRXINVBG2O0006,2016-02-01,2016-01-27,DO,BWAN,189,86,1894000,1,1
TRXINVBG2O0007,2016-02-01,2016-01-27,DO,BWAN,189,4,1235000,5,5
TRXINV1G1O1236,2016-02-03,2016-01-27,DO,1ALE1,3,32,1478000,2,2
TRXINV1G1O1236,2016-02-03,2016-01-27,DO,1ALE1,3,31,1130000,2,2
TRXINV1G1O1236,2016-02-03,2016-01-27,DO,1ALE1,3,24,1803000,1,1
TRXINV5G1O0175,2016-02-03,2016-01-27,DO,5YUL,127,35,1359227,5,5
TRXINVCG1O0035,2016-02-03,2016-01-25,DO,CABD,193,3,2727000,15,15
TRXINV5G1O0141,2016-02-04,2016-01-26,DO,5YUL,126,83,2610000,5,5
TRXINV5G1O0143,2016-02-04,2016-01-27,DO,5YUL,126,4,2558000,15,30
TRXINV5G1O0164,2016-02-04,2016-01-27,DO,5YUL,126,41,1144435,15,15
TRXINV1G1O1162,2016-02-05,2016-01-27,DO,1HER2,1,30,2227000,4,4
TRXINV1G1O1162,2016-02-05,2016-01-27,DO,1HER2,1,29,2104000,4,4
TRXINV1G1O1162,2016-02-05,2016-01-27,DO,1HER2,1,28,2104000,4,4
TRXINV1G1O1162,2016-02-05,2016-01-27,DO,1HER2,1,27,2067000,4,4
TRXINV1G1O1162,2016-02-05,2016-01-27,DO,1HER2,1,3,2227000,4,4
TRXINVGG2O0019,2016-02-09,2016-02-04,DO,GKRIS,212,3,2395000,1,1
TRXINVGG2O0019,2016-02-09,2016-02-04,DO,GKRIS,212,39,1385000,1,1
TRXINVBG2O0021,2016-02-15,2016-02-11,DO,BWAN,189,3,2264000,2,2
TRXINV5G2O0007,2016-02-16,2016-02-04,DO,5YUL,126,27,2153000,2,2
TRXINV5G2O0032,2016-02-16,2016-02-10,DO,5YUL,126,389,4091000,5,5
TRXINV5G2O0052,2016-02-16,2016-02-12,DO,5YUL,126,52,1693000,20,20
TRXINV5G2O0073,2016-02-16,2016-02-15,DO,5YUL,126,31,1199476,2,2
TRXINV6G2O0042,2016-02-16,2016-02-16,DO,6EDY,149,23,2085000,2,2
TRXINV6G2O0042,2016-02-16,2016-02-16,DO,6EDY,149,26,2015000,1,1
TRXINV6G2O0042,2016-02-16,2016-02-16,DO,6EDY,149,25,1990000,1,1
TRXINV1G2O0490,2016-02-17,2016-02-16,DO,1HER2,1,34,3154000,3,3
TRXINV1G2O0490,2016-02-17,2016-02-16,DO,1HER2,1,33,2752000,3,3
TRXINV1G2O0490,2016-02-17,2016-02-16,DO,1HER2,1,7,3206000,3,3
TRXINV1G2O0491,2016-02-17,2016-02-16,DO,1HER2,1,4,1155000,5,5
TRXINV1G2O0491,2016-02-17,2016-02-16,DO,1HER2,1,35,1376000,5,5
TRXINV1G2O0491,2016-02-17,2016-02-16,DO,1HER2,1,36,1155000,5,5
TRXINV3G200028,2016-02-17,2016-02-13,DO,3ONI,116,66,414000,20,20
TRXINVBG2O0029,2016-02-17,2016-02-17,DO,BWAN,189,427,4923000,5,5
TRXINV7G2O0023,2016-02-18,2016-02-17,DO,7YUS,162,39,1288000,8,8
TRXINV7G2O0023,2016-02-18,2016-02-17,DO,7YUS,162,40,1288000,8,8
TRXINV9G2O0132,2016-02-19,2016-02-19,DO,9SUD,171,59,135000,12,12
TRXINV9G2O0132,2016-02-19,2016-02-19,DO,9SUD,171,214,335000,12,12
TRXINV9G2O0132,2016-02-19,2016-02-19,DO,9SUD,171,114,396000,12,12
TRXINV9G2O0132,2016-02-19,2016-02-19,DO,9SUD,171,74,370000,12,12
TRXINV9G2O0132,2016-02-19,2016-02-19,DO,9SUD,171,16,450000,12,12
TRXINV3G200042,2016-02-20,2016-02-19,DO,3ONI,116,79,313000,30,30
TRXINV1G2O0830,2016-02-24,2016-02-23,DO,1STA,2,38,396000,20,20
TRXINV1G2O0830,2016-02-24,2016-02-23,DO,1STA,2,37,2083333,2,2
TRXINV1G2O0830,2016-02-24,2016-02-23,DO,1STA,2,16,396000,10,10
TRXINV1G2O0830,2016-02-24,2016-02-23,DO,1STA,2,14,319000,10,10
TRXINV5G2O0049,2016-02-24,2016-02-10,DO,5YUL,126,52,1693000,10,10
TRXINV5G2O0070,2016-02-24,2016-02-15,DO,5YUL,126,4,1279000,7,7
TRXINV5G2O0070,2016-02-24,2016-02-15,DO,5YUL,126,36,1279000,8,8
TRXINV9G2O0289,2016-02-24,2016-02-24,DO,9SUD,171,395,307000,12,12
TRXINV9G2O0289,2016-02-24,2016-02-24,DO,9SUD,171,285,396000,12,12
TRXINV9G2O0289,2016-02-24,2016-02-24,DO,9SUD,171,74,370000,12,12
TRXINV9G2O0289,2016-02-24,2016-02-24,DO,9SUD,171,19,450000,12,12
TRXINV9G2O0290,2016-02-24,2016-02-24,DO,9SUD,171,79,360000,6,6
TRXINV9G2O0290,2016-02-24,2016-02-24,DO,9SUD,171,419,450000,3,3
TRXINV9G2O0290,2016-02-24,2016-02-24,DO,9SUD,171,329,360000,6,6
TRXINV9G2O0290,2016-02-24,2016-02-24,DO,9SUD,171,418,450000,3,3
TRXINV9G2O0290,2016-02-24,2016-02-24,DO,9SUD,171,66,450000,3,3
TRXINV9G2O0292,2016-02-24,2016-02-24,DO,9SUD,171,99,475000,6,6
TRXINV9G2O0292,2016-02-24,2016-02-24,DO,9SUD,171,69,295000,12,12
TRXINV9G2O0304,2016-02-24,2016-02-24,DO,9SUD,171,214,335000,12,12
TRXINV1G2O0842,2016-02-25,2016-02-24,DO,1STA,2,39,1187000,2,2
TRXINV1G2O0842,2016-02-25,2016-02-24,DO,1STA,2,40,1187000,1,1
TRXINV1G2O0842,2016-02-25,2016-02-24,DO,1STA,2,41,1187000,2,2
TRXINVHG2O0052,2016-02-26,2016-02-23,DO,HSIG,216,3,2209000,6,6
TRXINVHG2O0062,2016-02-26,2016-02-24,DO,HSIG,216,16,423000,10,10
TRXINVHG2O0062,2016-02-26,2016-02-24,DO,HSIG,216,114,379000,10,10
TRXINVHG2O0062,2016-02-26,2016-02-24,DO,HSIG,216,13,345000,10,10
TRXINVHG2O0062,2016-02-26,2016-02-24,DO,HSIG,216,18,423000,10,10
TRXINVHG2O0062,2016-02-26,2016-02-24,DO,HSIG,216,19,423000,10,10
TRXINV1G2O0975,2016-02-27,2016-02-24,DO,1HER2,1,2,1549000,5,5
TRXINV1G2O0975,2016-02-27,2016-02-24,DO,1HER2,1,3,2207000,6,6
TRXINV1G2O0975,2016-02-27,2016-02-24,DO,1HER2,1,5,1544000,3,3
TRXINV5G2O0127,2016-02-27,2016-02-22,DO,5YUL,126,372,1674000,10,15
TRXINV5G2O0144,2016-02-27,2016-02-24,DO,5YUL,126,61,2719500,10,15
TRXINV7G2O0024,2016-02-27,2016-02-17,DO,7YUS,162,41,1288000,9,9
TRXINV7G2O0056,2016-02-27,2016-02-24,DO,7YUS,162,21,1362000,10,10
TRXINV6G3O0008,2016-03-05,2016-03-03,DO,6EDY,149,4,1380000,5,5
TRXINVBG3O0013,2016-03-05,2016-03-04,DO,BWAN,189,427,4923000,5,5
TRXINV7G2O0071,2016-03-07,2016-02-24,DO,7YUS,162,55,1433000,5,5
TRXINV7G2O0077,2016-03-07,2016-02-24,DO,7YUS,162,20,5382500,2,5
TRXINV7G2O0078,2016-03-07,2016-02-24,DO,7YUS,162,104,2260000,5,5
TRXINV1G3O0274,2016-03-08,2016-03-08,DO,1HER2,1,10,667000,7,7
TRXINV1G3O0274,2016-03-08,2016-03-08,DO,1HER2,1,5,1544000,5,5
TRXINV1G3O0274,2016-03-08,2016-03-08,DO,1HER2,1,3,2207000,5,5
TRXINV5G2O0145,2016-03-08,2016-02-24,DO,5YUL,126,47,1813000,15,15
TRXINV5G3O0009,2016-03-08,2016-03-02,DO,5YUL,126,61,1813000,5,5
TRXINV1G3O0315,2016-03-10,2016-03-10,DO,1HER2,1,4,1155000,6,6
TRXINV1G3O0315,2016-03-10,2016-03-10,DO,1HER2,1,36,1155000,6,6
TRXINV1G3O0354,2016-03-15,2016-03-11,DO,1STA,2,38,396000,30,30
TRXINV1G3O0494,2016-03-15,2016-03-15,DO,1HER2,1,46,3046000,1,1
TRXINV1G3O0494,2016-03-15,2016-03-15,DO,1HER2,1,45,3046000,1,1
TRXINV1G3O0494,2016-03-15,2016-03-15,DO,1HER2,1,44,2805000,1,1
TRXINV1G3O0494,2016-03-15,2016-03-15,DO,1HER2,1,43,2805000,1,1
TRXINV1G3O0494,2016-03-15,2016-03-15,DO,1HER2,1,42,1107000,2,2
TRXINV7G3O0009,2016-03-17,2016-03-10,DO,7ALI,162,20,2153000,3,3
TRXINV9G3O0123,2016-03-18,2016-03-18,DO,9SUD,171,74,370000,12,12
TRXINV9G3O0123,2016-03-18,2016-03-18,DO,9SUD,171,114,396000,12,12
TRXINV9G3O0123,2016-03-18,2016-03-18,DO,9SUD,171,420,770000,12,12
TRXINV9G3O0123,2016-03-18,2016-03-18,DO,9SUD,171,15,450000,12,12
TRXINV9G3O0124,2016-03-18,2016-03-18,DO,9SUD,171,121,735000,3,3
TRXINV9G3O0124,2016-03-18,2016-03-18,DO,9SUD,171,57,535000,3,3
TRXINV9G3O0124,2016-03-18,2016-03-18,DO,9SUD,171,56,535000,3,3
TRXINV9G3O0124,2016-03-18,2016-03-18,DO,9SUD,171,10,735000,3,3
TRXINV1G3O0703,2016-03-19,2016-03-18,DO,1HER2,1,4,1155000,6,6
TRXINV1G3O0703,2016-03-19,2016-03-18,DO,1HER2,1,36,1155000,6,6
TRXINVBG3O0029,2016-03-19,2016-03-16,DO,BWAN,189,3,2264000,2,2
TRXINVBG3O0029,2016-03-19,2016-03-16,DO,BWAN,189,64,1442000,2,2
TRXINV1G3O0704,2016-03-21,2016-03-18,DO,1HER2,1,47,1725000,6,6
TRXINV1G3O0704,2016-03-21,2016-03-18,DO,1HER2,1,20,2084000,6,6
TRXINV1G3O0704,2016-03-21,2016-03-18,DO,1HER2,1,3,2207000,6,6
TRXINV1G3O0705,2016-03-21,2016-03-18,DO,1HER2,1,7,3206000,1,1
TRXINV1G3O0705,2016-03-21,2016-03-18,DO,1HER2,1,48,3206000,1,1
TRXINV1G3O0803,2016-03-21,2016-03-21,DO,1HER2,1,46,3046000,2,2
TRXINV1G3O0803,2016-03-21,2016-03-21,DO,1HER2,1,45,3046000,1,1
TRXINV1G3O0803,2016-03-21,2016-03-21,DO,1HER2,1,44,2805000,2,2
TRXINV1G3O0803,2016-03-21,2016-03-21,DO,1HER2,1,43,2805000,1,1
TRXINV6G3O0082,2016-03-21,2016-03-19,DO,6EDY,149,4,1380000,5,5
TRXINV1G3O0858,2016-03-22,2016-03-22,DO,1ALE1,3,44,2825000,1,1
TRXINV1G3O0858,2016-03-22,2016-03-22,DO,1ALE1,3,46,3066000,1,1
TRXINV1G3O0858,2016-03-22,2016-03-22,DO,1ALE1,3,49,2730000,1,1
TRXINV1G3O0858,2016-03-22,2016-03-22,DO,1ALE1,3,50,2772000,1,1
TRXINV1G3O0859,2016-03-22,2016-03-22,DO,1ALE1,3,51,1113000,2,2
TRXINV3G300046,2016-03-23,2016-03-23,DO,3ONI,116,37,2176000,10,10
TRXINV7G3O0060,2016-03-23,2016-03-21,DO,7YUS,162,25,1911000,5,5
TRXINV7G3O0060,2016-03-23,2016-03-21,DO,7YUS,162,101,2032000,6,6
TRXINV7G3O0060,2016-03-23,2016-03-21,DO,7YUS,162,100,1938000,3,3
TRXINV7G3O0060,2016-03-23,2016-03-21,DO,7YUS,162,23,2006000,5,5
TRXINV7G3O0068,2016-03-23,2016-03-22,DO,7YUS,162,59,109760,51,51
TRXINV7G3O0090,2016-03-28,2016-03-23,DO,7YUS,162,52,1738000,5,5
TRXINV7G3O0092,2016-03-28,2016-03-23,DO,7YUS,162,26,1938000,4,4
TRXINV1G3O1155,2016-03-30,2016-03-23,DO,1HER2,1,46,3046000,6,6
TRXINV1G3O1156,2016-03-30,2016-03-23,DO,1HER2,1,3,2200000,2,2
TRXINV1G3O1156,2016-03-30,2016-03-23,DO,1HER2,1,52,1700000,1,1
TRXINV5G3O0138,2016-03-30,2016-03-23,DO,5YUL,126,42,1150000,2,2
TRXINV7G3O0091,2016-03-30,2016-03-23,DO,7YUS,162,123,1833000,5,5
TRXINV1G3O1234,2016-03-31,2016-03-30,DO,1HER2,1,5,1544000,5,5
TRXINV1G3O1234,2016-03-31,2016-03-30,DO,1HER2,1,20,2084000,4,4
TRXINV1G4O0200,2016-04-07,2016-04-05,DO,1HER2,1,44,2825000,3,3
TRXINV1G4O0200,2016-04-07,2016-04-05,DO,1HER2,1,43,2825000,2,2
TRXINV5G3O0149,2016-04-09,2016-03-23,DO,5YUL,126,129,2703000,1,1
TRXINV5G4O0009,2016-04-09,2016-04-01,DO,5YUL,126,43,2918000,1,1
TRXINV1G4O0289,2016-04-11,2016-04-06,DO,1STA,2,12,317764,10,10
TRXINV1G4O0289,2016-04-11,2016-04-06,DO,1STA,2,14,317764,10,10
TRXINV1G4O0289,2016-04-11,2016-04-06,DO,1STA,2,15,392453,20,20
TRXINV1G4O0289,2016-04-11,2016-04-06,DO,1STA,2,16,392453,10,10
TRXINV1G4O0289,2016-04-11,2016-04-06,DO,1STA,2,17,392453,10,10
TRXINV1G4O0592,2016-04-12,2016-04-12,DO,1ALE1,3,31,1211000,2,2
TRXINV1G4O0592,2016-04-12,2016-04-12,DO,1ALE1,3,53,630000,2,2
TRXINV1G4O0593,2016-04-12,2016-04-12,DO,1ALE1,3,51,1113000,2,2
TRXINVCG4O0010,2016-04-12,2016-04-09,DO,1ADI,194,17,437000,3,3
TRXINVCG4O0010,2016-04-12,2016-04-09,DO,1ADI,194,16,437000,3,3
TRXINVCG4O0010,2016-04-12,2016-04-09,DO,1ADI,194,15,437000,3,3
TRXINVCG4O0010,2016-04-12,2016-04-09,DO,1ADI,194,18,437000,3,3
TRXINVCG4O0010,2016-04-12,2016-04-09,DO,1ADI,194,19,437000,3,3
TRXINVCG4O0011,2016-04-12,2016-04-09,DO,1ADI,194,114,394000,6,6
TRXINVCG4O0011,2016-04-12,2016-04-09,DO,1ADI,194,276,492000,7,7
TRXINVCG4O0011,2016-04-12,2016-04-09,DO,1ADI,194,285,394000,6,6
TRXINVCG4O0011,2016-04-12,2016-04-09,DO,1ADI,194,409,492000,8,8
TRXINV1G4O0124,2016-04-13,2016-04-04,DO,1HER2,1,46,3066000,8,8
TRXINV1G4O0695,2016-04-13,2016-04-13,DO,1HER2,1,46,3066000,2,2
TRXINV1G4O0716,2016-04-14,2016-04-13,DO,1STA,2,54,1359000,10,10
TRXINV1G4O0716,2016-04-14,2016-04-13,DO,1STA,2,13,317763,10,10
TRXINV1G4O0716,2016-04-14,2016-04-13,DO,1STA,2,10,647000,5,5
TRXINV1G4O0716,2016-04-14,2016-04-13,DO,1STA,2,9,1359000,5,5
TRXINV1G4O0816,2016-04-15,2016-04-14,DO,1HER2,1,52,1641000,2,2
TRXINV1G4O0816,2016-04-15,2016-04-14,DO,1HER2,1,11,244000,2,2
TRXINV1G4O0816,2016-04-15,2016-04-14,DO,1HER2,1,6,4121000,2,2
TRXINV1G4O0816,2016-04-15,2016-04-14,DO,1HER2,1,3,2227000,2,2
TRXINV1G4O0817,2016-04-15,2016-04-14,DO,1HER2,1,4,1175000,1,1
TRXINV1G4O0817,2016-04-15,2016-04-14,DO,1HER2,1,36,1175000,1,1
TRXINV1G4O0817,2016-04-15,2016-04-14,DO,1HER2,1,55,1378000,1,1
TRXINV1G4O0818,2016-04-15,2016-04-14,DO,1HER2,1,57,466000,1,1
TRXINV1G4O0818,2016-04-15,2016-04-14,DO,1HER2,1,58,677000,1,1
TRXINV1G4O0818,2016-04-15,2016-04-14,DO,1HER2,1,56,466000,1,1
TRXINV1G4O0818,2016-04-15,2016-04-14,DO,1HER2,1,10,677000,1,1
TRXINVCG4O0028,2016-04-15,2016-04-14,DO,1ADI,194,13,365000,12,12
TRXINV1G4O0898,2016-04-16,2016-04-15,DO,1ALE1,3,4,1175000,1,1
TRXINV1G4O0898,2016-04-16,2016-04-15,DO,1ALE1,3,36,1175000,1,1
TRXINV1G4O0898,2016-04-16,2016-04-15,DO,1ALE1,3,59,112000,10,10
TRXINV1G4O0899,2016-04-16,2016-04-15,DO,1ALE1,3,60,2713000,2,2
TRXINVHG4O0051,2016-04-16,2016-04-14,DO,HBAI,217,52,1671000,2,2
TRXINV9G4O0159,2016-04-18,2016-04-18,DO,9SUD,171,59,135000,12,12
TRXINV9G4O0159,2016-04-18,2016-04-18,DO,9SUD,171,417,499000,12,12
TRXINV9G4O0159,2016-04-18,2016-04-18,DO,9SUD,171,409,505000,12,12
TRXINV9G4O0159,2016-04-18,2016-04-18,DO,9SUD,171,276,505000,12,12
TRXINV9G4O0160,2016-04-18,2016-04-18,DO,9SUD,171,11,279000,12,12
TRXINV9G4O0160,2016-04-18,2016-04-18,DO,9SUD,171,176,279000,12,12
TRXINV9G4O0160,2016-04-18,2016-04-18,DO,9SUD,171,177,279000,12,12
TRXINV9G4O0161,2016-04-18,2016-04-18,DO,9SUD,171,410,3125000,1,1
TRXINV1G4O0703,2016-04-19,2016-04-13,DO,1HER2,1,46,3046000,5,5
TRXINV1G4O0704,2016-04-19,2016-04-13,DO,1HER2,1,45,3046000,5,5
TRXINV1G4O1030,2016-04-19,2016-04-18,DO,1HER2,1,34,3154000,2,2
TRXINV1G4O1030,2016-04-19,2016-04-18,DO,1HER2,1,6,4101000,1,1
TRXINV1G4O1031,2016-04-19,2016-04-18,DO,1HER2,1,4,1155000,5,5
TRXINV1G4O1031,2016-04-19,2016-04-18,DO,1HER2,1,36,1155000,6,6
TRXINV1G4O1031,2016-04-19,2016-04-18,DO,1HER2,1,47,1725000,3,3
TRXINV1G4O1031,2016-04-19,2016-04-18,DO,1HER2,1,61,1725000,3,3
TRXINV1G4O1032,2016-04-19,2016-04-18,DO,1HER2,1,7,3206000,2,2
TRXINV1G4O1032,2016-04-19,2016-04-18,DO,1HER2,1,5,1544000,5,5
TRXINV1G4O1032,2016-04-19,2016-04-18,DO,1HER2,1,3,2207000,5,5
TRXINV6G4O0072,2016-04-20,2016-04-13,DO,6EDY,149,52,1738289,1,1
TRXINV6G4O0072,2016-04-20,2016-04-13,DO,6EDY,149,233,1362000,1,1
TRXINVBG4O0035,2016-04-20,2016-04-16,DO,BWAN,188,51,1159000,2,2
TRXINV1G4O1195,2016-04-21,2016-04-20,DO,1ALE1,3,62,2104000,1,1
TRXINV1G4O1195,2016-04-21,2016-04-20,DO,1ALE1,3,63,2227000,1,1
TRXINV1G4O1196,2016-04-21,2016-04-20,DO,1ALE1,3,18,392307,6,6
TRXINV1G4O1196,2016-04-21,2016-04-20,DO,1ALE1,3,64,1423000,1,1
TRXINV6G4O0195,2016-04-22,2016-04-20,DO,6RUL,150,3,2525000,1,1
TRXINV6G4O0195,2016-04-22,2016-04-20,DO,6RUL,150,29,2340000,1,1
TRXINV5G4O0149,2016-04-23,2016-04-20,DO,5YUL,126,31,1219000,2,2
TRXINV5G4O0150,2016-04-23,2016-04-20,DO,5YUL,126,43,2918000,2,2
TRXINV5G4O0151,2016-04-23,2016-04-20,DO,5YUL,126,66,447000,6,6
TRXINV5G4O0161,2016-04-23,2016-04-20,DO,5YUL,126,103,2774000,3,3
TRXINV5G4O0161,2016-04-23,2016-04-20,DO,5YUL,126,33,2818000,3,3
TRXINV7G4O0101,2016-04-23,2016-04-20,DO,7JON,162,91,2838000,4,4
TRXINV7G4O0101,2016-04-23,2016-04-20,DO,7JON,162,129,2838000,4,4
TRXINV7G4O0101,2016-04-23,2016-04-20,DO,7JON,162,44,3071000,3,3
TRXINV7G4O0101,2016-04-23,2016-04-20,DO,7JON,162,43,3071000,4,4
TRXINV7G4O0100,2016-04-25,2016-04-20,DO,7JON,162,87,1362000,10,10
TRXINV2G4O0132,2016-04-26,2016-04-15,DO,2TEN,91,4,1182000,2,2
